V3 V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 POP REGION
0.00778577 -0.0178246 0.00894648 -0.0395555 0.00181896 0.00196021 -0.00416589 0.00192546 0.000328523 -0.00334658 -0.00111109 0.00173502 -0.0018952 0.00328013 -0.00139906 -2.41683e-05 0.00699079 -0.00620135 0.00310352 -0.0160012 STU SAS
0.00780723 -0.0178581 0.0095438 -0.0423787 0.0012047 8.14165e-05 -0.00271861 0.00144747 -0.000448095 0.000676848 0.000121756 0.00246646 0.00526173 -0.00110831 -0.000469497 0.00490539 -0.00260659 -0.00500855 -0.000907711 -0.0133002 STU SAS
0.00774508 -0.0178491 0.00923298 -0.0418437 0.00174918 0.00109073 -0.00162442 0.00342315 -0.00070843 0.000863857 0.000229153 -0.0003955 -0.000934379 0.000814858 -0.00157492 0.000657745 0.000572595 -0.00354015 0.0141624 -0.0138778 STU SAS
0.00723502 -0.0187246 0.0068509 -0.0293893 0.000646106 -0.000589056 -0.00562214 -0.00462806 0.000707566 0.000622347 0.00133171 0.000525449 0.000726394 0.00293171 -0.00153292 0.00141624 0.0017986 0.00620477 0.00452521 -0.00120309 STU SAS
0.00785283 -0.0182355 0.00831059 -0.0416904 0.00156198 -0.000773991 -0.00244526 0.00523231 -0.00284082 -0.000975197 0.000904711 0.00179505 0.000514019 6.83426e-05 -0.00511436 -0.00129037 0.000623417 0.000762746 0.0048899 -0.00235568 STU SAS
0.00797014 -0.0185423 0.00818895 -0.0415447 0.00157824 -0.000280892 -0.00270584 -0.0034485 0.00175099 -0.000777662 -0.00507225 -0.00355629 0.00138999 -0.00501546 -0.00231109 -0.000322049 0.00205303 0.00131964 -0.00148984 -0.0161405 STU SAS
0.00773171 -0.0183693 0.0077484 -0.039991 0.00143087 0.000871403 -0.00422938 0.00283919 0.00536174 0.00168478 0.000647954 -0.00244609 -0.00465443 -0.00136866 0.00294434 0.00106689 -0.00887655 0.000782493 0.00460485 -0.0150146 STU SAS
0.00780483 -0.0181054 0.00762626 -0.040053 0.00149237 0.000325337 -0.0013559 0.003244 -0.000628667 0.00158862 -0.00305871 0.000199326 -0.00143374 0.00127498 -0.00044121 0.00369979 0.000950031 -0.00196688 0.00150185 -0.0135827 STU SAS
0.00783996 -0.0191094 0.00592023 -0.0363468 0.00167679 0.00150967 0.00318864 0.00233149 0.00270946 0.00271178 -0.00128205 -0.000800661 -0.0015122 0.00177668 -0.00084723 -0.00609713 0.003012 -0.00155452 0.00415112 -0.0104112 PJL SAS
0.00759403 -0.0190375 0.00584624 -0.0363 0.000558927 0.00114945 0.00343133 0.00098946 -0.00108053 -0.00141025 0.00291288 -0.00405092 0.000325946 -0.00431948 0.000540075 -0.00137713 -0.00111648 0.00122225 -0.00528476 0.00666691 PJL SAS
0.00758501 -0.0183451 0.00702574 -0.0367702 0.000739778 0.00177126 0.00296887 -0.000677948 0.00331469 0.00130131 0.000412247 -0.00444943 -0.0016412 0.00234764 0.00486441 -6.11056e-05 -0.00505918 -0.00372749 -3.79307e-05 -0.0149323 PJL SAS
0.00759793 -0.0186635 0.00638996 -0.0376789 0.00125929 0.00314431 0.00311389 -0.000859195 -0.000579919 0.00053071 0.000702961 -0.000555099 -0.00272196 -0.000772105 0.000366805 -0.00146581 0.00105688 -0.000460687 0.00349521 -0.0102844 PJL SAS
0.00750411 -0.0193577 0.00422562 -0.0318959 0.000713664 -0.0015706 0.0027084 0.00212392 0.0021477 -0.000634942 0.00364736 0.000758921 0.00120419 -0.000920469 -0.00283555 0.00264795 -0.00174337 -0.00493425 -0.00345036 -0.00193934 PJL SAS
0.00745717 -0.0189756 0.0064038 -0.0351939 0.000848065 -0.0010455 0.00413635 -0.000340511 0.00238384 0.000571974 0.00508281 0.00109437 0.00194483 -0.000791675 -0.00109387 -0.00275885 0.00248686 -0.00100276 0.00420128 -0.0033557 PJL SAS
0.00800435 -0.0186061 0.00787325 -0.0409552 0.00140652 0.00206891 -0.00294902 -0.0020419 0.000316986 0.000445375 -0.00241363 0.00113524 0.00134697 -0.00092771 -0.00209206 0.00597633 0.0045803 0.00414017 0.000350617 -0.00877747 STU SAS
0.0078869 -0.019643 0.00440828 -0.035044 0.00125906 0.000382921 -0.000379615 0.00182187 -0.00133204 -0.00271822 0.00102585 0.00122637 0.00265621 -0.00111271 -0.00170692 0.00127863 0.000482743 -0.00347643 0.00562417 -0.0148248 ITU SAS
0.00783969 -0.0195055 0.00420949 -0.0339904 0.000735739 -0.00120635 0.00135928 -0.0017725 0.000959993 -0.000456207 -0.000616819 -0.00191118 -0.001308 -0.000450412 -0.000444675 0.00471239 0.00284649 0.00635056 -8.31886e-05 -0.000221153 ITU SAS
0.00763853 -0.0192819 0.00332462 -0.0356562 0.000404878 0.000337485 0.00299398 0.00274595 -0.00101212 -0.00324897 -0.0034237 -0.000738731 -0.00115571 0.00421475 0.00294639 -0.00131261 0.000825429 -0.00127782 -0.00383059 -0.00231146 ITU SAS
0.00760284 -0.0179539 0.00889865 -0.0451187 0.00153246 0.00194755 0.000685337 -0.0012145 0.00151604 0.00224166 0.000837833 0.00106419 -0.00199827 -0.00304209 0.00209889 -0.000871614 0.000101468 -0.00360103 0.00762751 -0.015816 ITU SAS
0.00779966 -0.0175837 0.00908953 -0.0447765 0.00203399 0.00187223 -0.000461205 0.000266839 -0.00122636 -0.00443443 0.00133766 -0.00240066 0.000674979 -0.000776234 -0.0012861 0.00234318 -0.00260168 0.000756191 0.0111591 -0.0137609 ITU SAS
0.00770521 -0.0177652 0.00899293 -0.0418717 0.000882764 0.000339463 -0.00034974 0.00217385 -0.00149579 0.00174129 0.00134382 0.00142685 -0.00383304 -0.000511841 -0.00644154 -0.00234373 0.000505293 0.00669915 0.00826088 -0.0157568 ITU SAS
0.0078235 -0.0173715 0.00939559 -0.0427692 0.00116541 0.0010915 0.00183436 2.33329e-05 -0.0003001 -0.000518845 0.00210069 9.8554e-05 -0.000601191 0.00103624 -0.00237401 0.000239396 -0.000912993 -0.00386362 0.0117148 -0.00955111 ITU SAS
0.00775589 -0.0186265 0.0068326 -0.0396983 0.00117045 0.00262818 -0.00299494 -3.4265e-05 -0.00225655 -0.0010162 -0.00112249 -0.00105338 0.00266063 -0.00509427 -0.00570827 0.00560436 -0.00137634 -0.00224543 -0.00425124 -0.00946213 ITU SAS
0.00817964 -0.0188996 0.00732121 -0.0427103 0.00168816 0.00021776 -0.00226064 1.49452e-05 0.00100917 0.00222153 -0.000142582 0.00210006 0.000760569 0.00162894 -0.0028524 -0.00122625 -0.00107852 0.00121292 0.00665599 -0.0152847 ITU SAS
0.00755781 -0.0167348 0.0111923 -0.0444999 0.00150059 0.00280321 -0.00099884 -0.00205668 -0.000965674 -0.00192297 -0.00260928 7.82187e-05 0.00034988 0.00258664 0.000688232 -0.0028456 -0.0044333 -0.000551025 0.00787348 -0.00776284 ITU SAS
0.00792649 -0.0187981 0.00612765 -0.0403769 0.000720172 -0.000393919 -0.00222112 0.00126709 0.00112775 -0.00249589 -0.00498644 0.00261392 0.000397639 0.00385462 -0.00142088 -0.00192762 0.000256662 -5.28571e-05 -0.00154732 -0.00964433 ITU SAS
0.00811641 -0.0181715 0.00846868 -0.0441507 0.00158216 0.00261458 -0.00271447 0.0021605 0.000194519 -0.00314478 0.00237207 0.000121635 0.000790183 0.00146156 -0.00137375 0.00347034 0.000765539 -0.00993442 0.00522299 -0.0207909 STU SAS
0.00777414 -0.018511 0.00858545 -0.0418173 0.00124038 0.00105505 -0.00409817 0.00494264 0.000770941 -0.0025647 -0.000177834 0.00215817 -0.00131147 0.000145934 -0.00242149 0.000240338 -0.000655931 -0.00510754 0.00655042 -0.0106508 STU SAS
0.00782881 -0.0190766 0.00751142 -0.0396026 0.0016539 0.00213926 -0.00349131 1.57682e-05 0.00222879 -0.00305765 -0.00476674 0.00298127 -1.69253e-05 0.000353832 -0.00173746 0.00315847 -0.00228391 -8.45801e-05 0.00667334 -0.0118061 STU SAS
0.00772107 -0.0180712 0.00952477 -0.0430311 0.00197455 0.00140691 -0.001584 0.00153803 -0.000380764 0.00207385 -0.00175648 0.0027148 -0.000444644 -0.000503051 0.00165832 -0.00288381 8.58541e-06 -0.00965779 0.00228271 -0.0108211 STU SAS
0.00758604 -0.0179248 0.00972874 -0.0416805 0.00210729 0.00157704 -0.0017834 0.000337579 -0.00327591 -0.000177032 -0.00266595 0.00264029 -0.00163748 0.00310561 -0.00286907 0.00100773 0.00323648 -0.00773913 0.00494274 -0.0167989 STU SAS
0.00740343 -0.0178739 0.00874212 -0.0416019 0.00132177 0.0014886 -0.0025007 0.00104571 -0.000555006 -0.000583381 -0.000373672 0.00115576 -0.00116441 0.00132571 0.00296712 0.00138493 -0.0011191 0.000871034 0.00344899 -0.0116098 ITU SAS
0.00715536 -0.0163229 0.0119856 -0.0442502 0.0018927 0.00277519 -0.003688 -0.000560905 -0.000348708 -0.0008154 -0.000616697 0.00143628 2.51718e-05 -4.42669e-05 -0.00213814 -0.000696954 0.00504778 -0.00480181 0.0101872 -0.0244705 STU SAS
0.00743516 -0.017776 0.00935895 -0.0401214 0.0012451 0.000517582 -0.0047963 0.00474744 -0.00185065 -0.00321269 0.000999679 0.00039319 -0.00213664 0.00512909 -0.00181135 -0.000432013 0.000212984 -0.00287994 0.00234848 -0.0136528 STU SAS
0.00765277 -0.0179662 0.00777885 -0.0421749 0.00142409 0.00179216 -0.00397527 0.00209463 0.00133938 -0.000441529 -0.00191282 -0.00120626 0.00105316 0.000557452 -0.00133703 0.00451981 -0.00404352 -0.0049327 0.00847819 -0.0121006 STU SAS
0.0075318 -0.0195776 0.00420774 -0.0339738 0.000519882 -0.00209617 0.000388749 0.00164872 0.000801413 0.000393074 0.000958049 0.00290608 0.0031682 -9.32418e-05 -0.000807815 -0.00706339 0.0040252 -0.00235632 0.00300975 -0.000860396 STU SAS
0.00785261 -0.0183969 0.00801221 -0.0414744 0.00174349 1.90703e-05 -0.00313014 0.0010763 -0.00206082 0.00132254 -0.004018 -0.00151304 0.000852017 0.0005386 -0.00353482 -0.00260927 -0.00654778 -0.0062095 0.00139931 -0.015562 STU SAS
0.00760531 -0.0183163 0.00733691 -0.0408883 0.00124064 0.00186007 -0.000681689 0.00202522 -0.000337679 0.000216599 0.00053375 0.00196331 0.00336711 0.00175937 -0.00366066 -0.00305017 0.000110772 0.00132519 0.0118987 -0.0100996 STU SAS
0.00809436 -0.0175242 0.00846393 -0.0394415 0.00145673 0.000822002 -0.0033009 0.00336392 0.000646231 6.53796e-05 -0.000241872 0.00110055 0.00204011 -0.00176142 -0.0025567 0.0014888 0.00295767 -0.000550923 0.00422562 -0.00926872 STU SAS
0.00778757 -0.0183272 0.00757708 -0.041639 0.00187426 -6.15876e-05 -0.00185796 -0.000604714 -0.000530072 0.00360445 -0.00216976 7.52302e-05 0.000665649 0.000333919 -0.00382242 -0.00676469 -0.00632914 -0.00645558 0.00459711 -0.0135256 STU SAS
0.00788466 -0.0180692 0.00843959 -0.0408157 0.00166989 0.00189841 -0.00491238 -0.000470941 -0.00107159 -0.000770812 -0.000967788 -0.00188555 0.00139348 -0.00396766 -0.000798435 0.00344156 -0.00116361 0.0016998 0.00287646 -0.00976707 STU SAS
0.00818344 -0.0183966 0.0073962 -0.0406687 0.00145041 0.00105377 -0.00490598 0.00258946 2.13789e-06 -0.0006835 -0.00243893 -0.0021228 -0.00382696 -0.00186971 0.00414027 -0.0085696 -0.00897019 -0.000568276 0.00335744 -0.0114672 STU SAS
0.00732634 -0.0170085 0.0109215 -0.0436439 0.00192394 0.00209729 -0.000750831 0.00105877 -0.000695912 0.000582707 -0.000755182 -0.00030732 -0.00164105 -0.00108786 -0.0012199 -0.0032859 -0.000387346 -0.00572738 0.0049462 -0.0191045 STU SAS
0.00796434 -0.018295 0.00918815 -0.0408365 0.00148293 0.00117184 -0.00270143 0.000178758 -0.000230191 0.00194994 0.00136258 -0.00345635 -0.00282697 0.00306281 -0.00324054 -0.000783979 -0.00265801 -0.00201741 0.00334736 -0.0169937 STU SAS
0.00781853 -0.0179051 0.00721945 -0.037671 0.0010392 0.00173891 -0.00141211 0.00219819 -0.00137276 -0.00103433 0.000480915 -0.00258746 0.00100275 -0.00366103 0.00358367 0.00120493 -0.000672148 0.000695065 0.00565387 -0.00938077 PJL SAS
0.00792726 -0.0202554 0.00237992 -0.0288866 0.000212311 -0.0017338 0.00180248 -0.00269852 -2.00302e-05 0.00209686 -0.00123193 0.00188782 -0.00121739 -0.00228459 0.00427145 0.00469136 0.00510605 0.00322827 -0.00567978 0.00974675 PJL SAS
0.00824929 -0.0220415 -0.00170354 -0.0249314 9.10447e-05 -0.000435204 -0.00175297 0.000777191 -0.0022067 -0.00282857 0.00153362 0.000762026 0.000244306 0.000708048 0.0034611 0.00258559 0.00256988 0.00975275 -0.0162542 0.00460774 PJL SAS
0.00779444 -0.0172574 0.00970138 -0.0383061 0.00135482 0.00216512 -8.05613e-05 0.00170698 -0.000950906 0.00183128 -0.000884263 0.00150718 0.00336692 -7.92841e-05 -0.00242848 0.002167 0.00155913 -0.00457667 0.0084884 -0.0101332 ITU SAS
0.00744585 -0.0173917 0.00957736 -0.0391606 0.000975204 0.00081922 -0.000350834 -0.000718437 0.00174176 0.00187994 0.00408319 0.000683284 0.00261393 -0.000814847 -0.00149009 0.00132404 -0.00151479 -0.000585448 0.000446727 -0.0150383 ITU SAS
0.0077913 -0.0181069 0.00937027 -0.0479061 0.00198796 0.00126974 -0.00233906 0.000284709 0.00284322 -0.000326823 -0.00262476 -0.000749041 -0.00328452 -0.0010004 0.000710653 0.00426353 -0.00632939 0.00146889 0.0106867 -0.0154899 ITU SAS
0.00769549 -0.0183818 0.00925102 -0.0472113 0.00192241 0.00212379 -0.00112972 -0.000696803 0.00168745 -0.00338999 -0.00323804 0.00166894 -0.00134954 -0.00100033 -0.00162591 0.00118472 0.000771148 -0.00388309 0.01064 -0.0155879 ITU SAS
0.00804573 -0.0188783 0.0074819 -0.0413123 0.00161687 0.000503248 -0.00364727 0.0036796 0.0020916 0.000817618 -0.000875766 -0.000146812 2.28049e-05 0.00329459 0.000734429 -1.6769e-05 -0.00538642 -0.00378827 0.00345043 -0.0127783 ITU SAS
0.00800328 -0.0184375 0.00701495 -0.0399922 0.00136484 -0.000490209 -0.00291568 0.0014272 0.000306967 0.00224199 -0.00505602 0.00341328 -0.000338641 0.00206173 -0.00618331 0.00180597 0.00183803 -0.00283506 0.00739421 -0.00911936 ITU SAS
0.00800178 -0.0184963 0.00611144 -0.0403867 0.000956742 0.00102101 -0.00492517 0.0014501 0.00140771 0.000831331 0.00217487 0.000304637 0.0017593 -0.00299952 0.00153516 0.00434348 0.00376205 0.0028037 0.000974508 -0.0146636 ITU SAS
0.00768849 -0.0177987 0.00842241 -0.041151 0.00130171 0.000612902 -0.00334002 -0.000711015 -0.00172503 0.000394809 -0.00188127 0.00101259 -0.00118381 0.00457837 0.00274493 -0.000510459 -0.00217705 -0.00265634 0.00304162 -0.00126591 ITU SAS
0.00789128 -0.0179385 0.00771794 -0.0391053 0.00103562 -0.000294764 3.91582e-05 0.00128106 0.00402636 -0.00171243 -0.00181797 -0.00217193 0.000475581 -0.00622446 0.000873076 -0.00163931 -0.00317051 -0.00187906 0.00310797 -0.0100798 ITU SAS
0.00798088 -0.0188604 0.00683396 -0.0404308 0.00151435 0.00245123 -0.00223493 0.00025558 0.00441312 -0.00424439 -0.00414492 -0.00203337 -0.00039768 -0.00256616 7.41082e-05 -0.000245982 -0.000374038 -0.000497984 0.00733216 -0.0145693 ITU SAS
0.00773239 -0.0185118 0.00832456 -0.0400462 0.00122334 5.80801e-05 0.00310528 -0.00350352 -0.00111236 -0.000744332 -0.00393731 -0.00164347 0.00121943 0.000999379 -0.00347231 -0.00129213 -0.00295365 -0.0079396 0.00157987 -0.00617141 ITU SAS
0.00835052 -0.018551 0.00666634 -0.0398482 0.00191048 0.00141435 -0.00361705 -0.00158947 0.000153526 -0.000842338 -0.00294097 -0.00140975 0.00321593 0.00272072 -0.00345344 -0.000482695 -0.00415077 -0.00452193 0.00652652 -0.00908498 ITU SAS
0.00792524 -0.0185994 0.00954914 -0.0460549 0.00169078 0.0010421 0.000826088 -0.00187585 0.00455345 -0.00141098 -0.00145355 0.00272551 -0.00157908 -0.00126632 -7.89585e-05 -0.00591583 -0.0024967 0.00118737 0.00771396 -0.0141887 ITU SAS
0.00780079 -0.0181651 0.00969308 -0.0480818 0.00145044 0.00203154 -0.00282675 0.00217913 0.00215266 0.000763685 0.00161831 0.0046362 0.00379042 0.000560165 -0.00380482 -0.00317076 -0.000858942 0.00135333 0.0107618 -0.0164135 ITU SAS
0.00790758 -0.0182687 0.0090362 -0.0467847 0.00180846 0.00120184 -0.00622622 0.00263866 0.0037294 -0.00248263 0.00209083 0.000268621 0.00127414 0.00229258 -0.00123425 -0.00315384 -0.00130426 -0.00174931 0.0111867 -0.0159287 ITU SAS
0.007836 -0.0180244 0.00969317 -0.0430565 0.00063869 -0.000689253 -0.00203479 -0.00032947 0.000392241 -0.000194577 -0.00471217 0.00126489 -0.00124694 -0.00166927 0.00240392 0.00317175 0.00335193 -0.00412143 0.00559733 -0.0161275 ITU SAS
0.00792829 -0.0189069 0.00646844 -0.0387802 0.000873129 0.00128638 0.00208649 -0.00439647 0.00415804 -0.00180952 0.00313012 0.000996332 0.0033785 0.00120979 -0.00480823 0.000988662 -0.00362623 -0.00209962 -0.00163238 -0.00786477 ITU SAS
0.007605 -0.0190839 0.0048574 -0.0359603 0.000828786 -0.000383756 -0.000494254 -0.00186035 0.00320645 -0.00256531 4.46905e-05 -0.000615303 0.0019209 0.00228573 -0.00249842 4.81851e-05 0.000489791 0.000194081 -0.00359934 0.0020985 ITU SAS
0.00789798 -0.0187071 0.00637576 -0.0411724 0.00156824 0.00146013 -0.00389759 0.00156713 0.000662165 -0.00178304 -0.00205532 -0.00057653 0.00621071 0.000544346 -0.00585023 -0.000792507 -0.0040381 0.006827 0.000538323 -0.00151303 ITU SAS
0.00807241 -0.0190159 0.00655393 -0.0401895 0.00139699 0.000160292 -0.00717439 0.000517388 -0.00338936 0.000381364 -0.00355378 0.000513943 -0.000792068 -0.000374235 -0.00170293 0.00498187 -0.00286337 0.000315332 0.0054021 -0.0133004 ITU SAS
0.0069823 -0.0171156 0.00965909 -0.0358211 0.000810555 0.00173228 0.0019426 1.76552e-05 0.00132091 0.000798 -0.00118658 0.00184607 -0.00150084 0.00264626 7.97327e-06 0.00192444 0.00207914 -0.00257716 -0.000330398 -0.00572606 BEB SAS
0.00684255 -0.0163042 0.0129648 -0.0311744 0.00142733 -0.000515462 0.00193775 -0.00427567 0.00170093 0.00203821 -0.00262688 0.000995131 0.00300292 -0.00135548 -0.00500151 -0.00320549 0.000982968 0.000937237 0.00186996 -0.0042282 BEB SAS
0.00679787 -0.0163947 0.0141082 -0.0336179 0.00211842 0.00220247 -0.000376338 -0.00376505 0.00248595 0.00185185 -0.00215578 -0.00167112 0.00146978 0.00384087 -0.000811277 6.39966e-05 -0.00675733 -0.00328032 0.00620641 -0.00739183 BEB SAS
0.00723323 -0.0174979 0.0105686 -0.0349595 0.00116481 0.000977032 3.72476e-05 -0.00351324 0.000767516 -0.000810976 -0.00136741 -0.000973133 0.000783009 -0.00109092 0.00405015 0.00169063 -0.00432006 -0.00353419 -0.00206672 -0.00235714 BEB SAS
0.00684459 -0.018023 0.0101793 -0.0327566 0.000827258 0.000835101 0.00220695 0.00136478 -0.000773356 0.000729739 0.000617006 0.00127486 -0.000973635 0.00190039 -0.000736695 -0.00182999 0.0028836 -0.00262682 -0.00114833 -0.00273833 BEB SAS
0.00698122 -0.0172849 0.0103276 -0.0317238 0.000859129 0.000520307 0.00308649 -0.00394811 0.00188811 0.00335415 -0.000300175 0.00263167 -0.000872284 0.00236802 0.00194618 0.00157032 -0.00242512 -0.00303229 0.00616613 -0.00408777 BEB SAS
0.00655553 -0.0172828 0.0107303 -0.0316649 0.000783184 0.00194434 -0.00136468 -0.00149534 -0.000541285 -0.000636918 0.00310515 -0.00148146 -0.000674784 0.00456102 -0.00271496 0.00105826 -0.00119635 -0.000933278 -0.000827069 -0.00715163 BEB SAS
0.00654 -0.0171826 0.0100879 -0.0326235 0.000756951 0.000912921 -0.00196059 -0.000861524 0.00361058 0.00300625 -0.000439519 6.29302e-05 0.00247377 0.00273533 -0.00287853 -0.00506693 -0.00125922 -0.000334723 0.00410068 7.25466e-05 BEB SAS
0.00665666 -0.0174321 0.0106583 -0.0307192 0.00120169 0.00149735 0.000686489 -0.00363033 -0.000759451 0.0010494 0.00126002 0.00154178 -1.69973e-05 -0.00474784 -0.00215439 0.00245179 -0.00201359 0.000497266 -0.000452709 -0.00276675 BEB SAS
0.00679867 -0.0169763 0.0120137 -0.0315333 0.000798062 -0.000790783 0.000910558 -0.00534559 -0.000866529 -0.00101299 -0.00423775 -0.000491593 -0.000345637 0.00464457 0.00158211 0.00455735 0.000207116 0.00263092 0.00308923 0.00236849 BEB SAS
0.0064615 -0.0168451 0.0111426 -0.0311295 0.000354009 -0.000204173 0.00360178 -0.00174802 -0.000138713 -0.000372561 0.00318471 -0.000991951 -0.000600031 0.00222105 0.00330788 0.00424205 -0.000390106 -0.00365423 -0.00192293 -0.00561184 BEB SAS
0.006695 -0.0174936 0.0103763 -0.0325262 0.000859744 -0.00249827 0.00104692 -0.00273041 0.0007003 -0.00288594 0.000157883 0.00381495 -0.000753388 0.00617162 0.00103382 0.00360586 -0.00195403 -6.80891e-05 0.000116081 -0.00495558 BEB SAS
0.00745646 -0.0172162 0.0101361 -0.0340112 0.00120949 0.000901546 0.00301597 0.000629513 0.00111478 -0.000621838 0.000278214 -0.00086065 0.00264949 -0.00250177 -0.000857936 0.000844057 0.000261041 -0.00335244 0.000587369 -0.000853556 BEB SAS
0.00653133 -0.017249 0.0105458 -0.0338124 0.000474328 0.00018435 0.00128149 -0.00164234 0.000224655 0.00133095 -0.000325844 -0.000426962 0.0044079 0.00255874 -0.000947947 1.78845e-05 1.66602e-05 0.000677323 -0.000613549 -0.00504553 BEB SAS
0.00690015 -0.0162977 0.0117269 -0.0318841 0.000683245 0.000620461 -7.11442e-05 -0.00330448 0.00156475 0.000526096 0.00214512 -0.00173239 0.00101527 -6.92477e-05 0.00631431 0.000840172 -0.00172443 0.00132013 -0.00288521 -0.00776315 BEB SAS
0.00717141 -0.0174865 0.00980114 -0.0329648 0.000980778 0.00237117 -0.000791945 -0.000517882 0.00239401 -0.000365341 0.00228105 0.000147332 0.000136175 -0.00417015 0.000124653 0.00282658 0.00350586 0.0023567 -0.000797777 -0.000993103 BEB SAS
0.00665211 -0.0173478 0.011194 -0.0320593 0.00127806 -0.0011694 0.00122936 -0.00160936 0.00299948 -0.000595413 -0.00362487 -0.00310203 -0.00280387 -0.0011106 -0.000498356 0.00128035 0.000514868 -0.000262758 0.0042918 -0.00782445 BEB SAS
0.00670921 -0.0168745 0.0115225 -0.0323205 0.000889147 -0.00103714 0.00143384 -0.000782876 -0.00157226 -0.00154758 0.0015919 0.000166248 -0.00136652 0.00592183 0.00036834 -0.00228617 -0.00417616 0.000754445 -0.00135458 -0.000555315 BEB SAS
0.00712927 -0.0170683 0.0108342 -0.0337435 0.000720678 0.000475553 0.00191074 0.000753412 0.00026621 0.00240483 -0.00211701 0.00213681 0.00053747 -0.000883306 0.000226049 0.00212096 -0.00670921 -0.00511457 0.000147926 0.00137609 BEB SAS
0.00673554 -0.0167548 0.0105467 -0.0328164 0.000473186 0.000852765 0.00195939 -0.00162072 0.00153714 0.00168126 -0.00335968 -0.00124252 -0.00314506 0.00226673 0.00489994 0.00115045 -0.000363324 -0.00373265 0.00354938 0.00159881 BEB SAS
0.00778258 -0.0183203 0.00795413 -0.0397213 0.00114383 -0.000993834 -0.0034072 0.00295519 0.00262706 0.000985063 -0.00229323 0.000297065 0.000584924 0.000141275 -0.00308175 -0.00141715 -0.00199176 0.0023133 0.0121765 -0.0110407 STU SAS
0.00791444 -0.0187048 0.00757052 -0.0425247 0.00152383 0.00252486 -0.00145708 0.00279573 0.00500819 -0.0036508 0.000157388 -0.00133399 0.00160671 -0.00215815 0.0025862 0.0058699 -0.00218296 -0.0045062 0.00933322 -0.0116225 STU SAS
0.00781443 -0.0178527 0.00901415 -0.0404454 0.00138416 0.000840815 0.00186931 -0.00206692 0.000580552 0.00139804 -0.00173334 -0.00333313 0.00153544 -0.000123156 -0.00293577 -0.00042604 -0.000436503 -0.0021153 0.00236872 -0.0128061 STU SAS
0.00772703 -0.0177429 0.00884683 -0.0401675 0.001053 -0.000220398 -0.00389002 6.5816e-05 -0.000337644 -0.000529462 0.00101505 0.00182699 -0.00218895 0.000848181 0.00104081 0.000283506 0.00126392 -0.00768523 0.00149068 -0.0111406 STU SAS
0.0079376 -0.0180385 0.00940818 -0.0424547 0.00152979 0.000481821 -0.000433484 0.00133724 8.17872e-05 -0.00121352 -0.000723066 0.000788787 0.00273344 -0.00261621 -0.00356085 0.00539904 0.00258871 -0.000433736 0.00739776 -0.0151659 STU SAS
0.00767311 -0.0180328 0.00819839 -0.0411689 0.00162475 0.00228916 -0.00396494 -0.00123429 0.0034379 -0.0015276 -0.00179807 0.000512135 0.00160449 0.00217033 -0.00233753 -0.00641232 0.00291522 -0.00126355 0.00174085 -0.0110926 STU SAS
0.00762693 -0.0180689 0.00834157 -0.040905 0.00133189 0.001172 0.00107318 0.000445893 0.00156648 -0.00319954 -0.00239385 -0.00301591 -0.000969131 -0.000735553 0.000197981 0.00620653 -0.0044004 -0.00114859 0.000831261 -0.0107847 STU SAS
0.00769035 -0.0179905 0.00841113 -0.041343 0.00153597 0.00252146 -0.00241362 -0.00333864 -0.000474396 0.00190399 -0.000172387 0.000494933 0.00181225 -0.000541438 -0.00288849 -0.000448164 -0.00488522 0.00125872 0.00701501 -0.0225915 STU SAS
0.00809744 -0.0180313 0.00807817 -0.0400031 0.0019608 0.00126541 -0.0049777 0.00275057 0.00245032 -0.00177377 -0.00307853 -0.000554716 -0.0028385 0.0018663 0.000874578 0.000237175 -0.00409171 0.0021073 0.00182121 -0.0117681 STU SAS
0.00753982 -0.0180701 0.00770476 -0.0406286 0.00118542 0.000420717 -0.00581908 0.00270262 -0.0026076 0.000287885 -0.00106389 0.00100832 -0.0051082 0.00424274 -0.00147078 0.00173813 -7.93315e-05 -0.000258777 0.00577556 -0.00904356 STU SAS
0.00724681 -0.016919 0.012683 -0.0446524 0.00166088 0.00058367 -0.000159644 0.00103063 0.00194784 -0.00205771 -0.00178465 0.00117242 -0.000885025 0.0027524 0.00410748 -0.000234964 -0.00127407 -0.00791498 0.00774308 -0.0171242 STU SAS
0.00756568 -0.0178372 0.00861148 -0.0399935 0.0012656 0.00243436 -0.00202306 0.00130627 0.00200079 0.00109682 0.00344686 0.00184197 0.00210806 -0.0018466 -0.00424596 0.000989323 -0.00206925 0.00139246 0.00505998 -0.00659496 STU SAS
0.00783115 -0.01708 0.00948322 -0.0404986 0.00138853 0.0027524 -0.00335217 0.00530749 0.00346129 -0.000344356 -0.000678571 -5.74534e-05 0.00101436 -0.00187131 -0.00369023 0.00494669 -0.00447745 0.000922688 0.00182942 -0.0110633 STU SAS
0.00769295 -0.0184436 0.00963329 -0.04701 0.0019287 0.000642096 -0.00267998 -0.00149285 0.00132262 -0.00164488 0.000597211 0.00577683 0.00123021 0.000730772 0.00157333 -0.00267336 0.000711037 -0.000521608 0.0119885 -0.0193045 ITU SAS
