RNAseq_dataset Gene coloc_posterior
GTEx_prostate ATP6V1G2-DDX39B NA
GTEx_skin_not_sun_exposed HLA-A 0.00364877038631356
GTEx_skin_not_sun_exposed ZNRD1 0.00324515396921483
GTEx_skin_not_sun_exposed PPP1R11 0.0148271839823438
GTEx_skin_not_sun_exposed RNF39 0.00386380197682739
GTEx_skin_not_sun_exposed TRIM31 0.00410617398232052
GTEx_skin_not_sun_exposed TRIM40 NA
GTEx_skin_not_sun_exposed TRIM10 0.00970349466477409
GTEx_skin_not_sun_exposed TRIM15 0.0100828092187033
GTEx_skin_not_sun_exposed TRIM26 0.0801487258256414
GTEx_skin_not_sun_exposed TRIM39 0.026256948009695
GTEx_skin_not_sun_exposed TRIM39-RPP21 NA
GTEx_skin_not_sun_exposed RPP21 0.000491379462104208
GTEx_skin_not_sun_exposed HLA-E 0.00178511266766517
GTEx_skin_not_sun_exposed GNL1 0.139294511639957
GTEx_skin_not_sun_exposed PRR3 0.0107812977120154
GTEx_skin_not_sun_exposed ABCF1 6.78028568986314e-05
GTEx_skin_not_sun_exposed PPP1R10 0.00929071468532598
GTEx_skin_not_sun_exposed MRPS18B 0.00155651263493375
GTEx_skin_not_sun_exposed ATAT1 0.0133025096090969
GTEx_skin_not_sun_exposed C6orf136 0.0120411695517952
GTEx_skin_not_sun_exposed DHX16 0.00114352003390575
GTEx_skin_not_sun_exposed PPP1R18 0.0264825810976552
GTEx_skin_not_sun_exposed NRM 0.00109894705163573
GTEx_skin_not_sun_exposed MDC1 0.0248953822729129
GTEx_skin_not_sun_exposed TUBB 0.0095328521271772
GTEx_skin_not_sun_exposed FLOT1 0.990864669216654
GTEx_skin_not_sun_exposed IER3 0.0113866314537396
GTEx_skin_not_sun_exposed DDR1 0.0455587211949353
GTEx_skin_not_sun_exposed GTF2H4 0.0292438442778719
GTEx_skin_not_sun_exposed VARS2 0.000211122848140831
GTEx_skin_not_sun_exposed SFTA2 NA
GTEx_skin_not_sun_exposed DPCR1 NA
GTEx_skin_not_sun_exposed MUC21 0.00942471106647931
GTEx_skin_not_sun_exposed MUC22 NA
GTEx_skin_not_sun_exposed C6orf15 0.00897202539904089
GTEx_skin_not_sun_exposed PSORS1C1 0.00032060843777521
GTEx_skin_not_sun_exposed CDSN 0.000577205191320738
GTEx_skin_not_sun_exposed PSORS1C2 0.00999918509050952
GTEx_skin_not_sun_exposed CCHCR1 0.000528858322341226
GTEx_skin_not_sun_exposed TCF19 0.00235660846792408
GTEx_skin_not_sun_exposed POU5F1 0.000470127530335958
GTEx_skin_not_sun_exposed HCG27 0.000526516636909573
GTEx_skin_not_sun_exposed HLA-C 0.000521367080130776
GTEx_skin_not_sun_exposed HLA-B 0.000835634558501313
GTEx_skin_not_sun_exposed MICA 0.00116310601721864
GTEx_skin_not_sun_exposed MICB 0.000387895999473457
GTEx_skin_not_sun_exposed MCCD1 NA
GTEx_skin_not_sun_exposed DDX39B 0.0117939877319079
GTEx_skin_not_sun_exposed ATP6V1G2-DDX39B NA
GTEx_skin_sun_exposed HLA-A 0.0032738811067872
GTEx_skin_sun_exposed ZNRD1 0.00149274265429291
GTEx_skin_sun_exposed PPP1R11 0.0102985682521759
GTEx_skin_sun_exposed RNF39 0.00108291715747423
GTEx_skin_sun_exposed TRIM31 0.00458142805862053
GTEx_skin_sun_exposed TRIM40 NA
GTEx_skin_sun_exposed TRIM10 0.00339596397139436
GTEx_skin_sun_exposed TRIM15 0.0134633207823335
GTEx_skin_sun_exposed TRIM26 0.00662220396604836
GTEx_skin_sun_exposed TRIM39 0.011270265690471
GTEx_skin_sun_exposed TRIM39-RPP21 NA
GTEx_skin_sun_exposed RPP21 0.000270909085107188
GTEx_skin_sun_exposed HLA-E 0.00967519482198288
GTEx_skin_sun_exposed GNL1 0.0114035334487236
GTEx_skin_sun_exposed PRR3 0.0118861921832185
GTEx_skin_sun_exposed ABCF1 0.000173333708626615
GTEx_skin_sun_exposed PPP1R10 0.00876508010496733
GTEx_skin_sun_exposed MRPS18B 0.0148798697426885
GTEx_skin_sun_exposed ATAT1 0.0185260087193607
GTEx_skin_sun_exposed C6orf136 0.00984807752143196
GTEx_skin_sun_exposed DHX16 0.00899912833415078
GTEx_skin_sun_exposed PPP1R18 0.0104099023733717
GTEx_skin_sun_exposed NRM 0.0121931943626533
GTEx_skin_sun_exposed MDC1 0.00575719225499241
GTEx_skin_sun_exposed TUBB 0.0139511963746547
GTEx_skin_sun_exposed FLOT1 0.580070150195605
GTEx_skin_sun_exposed IER3 0.0221842365370424
GTEx_skin_sun_exposed DDR1 0.00979932939498389
GTEx_skin_sun_exposed GTF2H4 0.0142656747424283
GTEx_skin_sun_exposed VARS2 0.000350921531242331
GTEx_skin_sun_exposed SFTA2 NA
GTEx_skin_sun_exposed DPCR1 NA
GTEx_skin_sun_exposed MUC21 NA
GTEx_skin_sun_exposed MUC22 NA
GTEx_skin_sun_exposed C6orf15 0.0032691253452914
GTEx_skin_sun_exposed PSORS1C1 0.00032060843777521
GTEx_skin_sun_exposed CDSN 0.000831328715228011
GTEx_skin_sun_exposed PSORS1C2 0.0122787207409711
GTEx_skin_sun_exposed CCHCR1 0.00167929524083533
GTEx_skin_sun_exposed TCF19 0.000837491361875961
GTEx_skin_sun_exposed POU5F1 0.000470170400245872
GTEx_skin_sun_exposed HCG27 0.00814492098424444
GTEx_skin_sun_exposed HLA-C 0.000524058343944045
GTEx_skin_sun_exposed HLA-B 0.000632140415963565
GTEx_skin_sun_exposed MICA 0.00109604486816837
GTEx_skin_sun_exposed MICB 0.000388450598647304
GTEx_skin_sun_exposed MCCD1 NA
GTEx_skin_sun_exposed DDX39B 0.000908274550016883
GTEx_skin_sun_exposed ATP6V1G2-DDX39B NA
GTEx_small_intestine HLA-A 0.00488669726979212
GTEx_small_intestine ZNRD1 0.384173176250302
GTEx_small_intestine PPP1R11 0.0104262240097923
GTEx_small_intestine RNF39 0.105663813106494
GTEx_small_intestine TRIM31 0.0468077722417633
GTEx_small_intestine TRIM40 0.0131623312828982
GTEx_small_intestine TRIM10 0.0175182008488915
GTEx_small_intestine TRIM15 0.0121564950739105
GTEx_small_intestine TRIM26 0.0145204016445177
GTEx_small_intestine TRIM39 0.0120272779022234
GTEx_small_intestine TRIM39-RPP21 NA
GTEx_small_intestine RPP21 0.00966467845444863
GTEx_small_intestine HLA-E 0.800372884574002
GTEx_small_intestine GNL1 0.0383058788974996
GTEx_small_intestine PRR3 0.0115693145169774
GTEx_small_intestine ABCF1 0.010001620145616
GTEx_small_intestine PPP1R10 0.00690097944491564
GTEx_small_intestine MRPS18B 0.0509973770358897
GTEx_small_intestine ATAT1 0.0104341926547331
GTEx_small_intestine C6orf136 0.0075155268568979
GTEx_small_intestine DHX16 0.0154659155604646
GTEx_small_intestine PPP1R18 0.0159992330497639
GTEx_small_intestine NRM 0.0214761504470788
GTEx_small_intestine MDC1 0.0135511384723388
GTEx_small_intestine TUBB 0.0114755266230467
GTEx_small_intestine FLOT1 0.897424655677502
GTEx_small_intestine IER3 0.0201146801469752
GTEx_small_intestine DDR1 0.0130905357531771
GTEx_small_intestine GTF2H4 0.00820406996894238
GTEx_small_intestine VARS2 0.000224057823779175
GTEx_small_intestine SFTA2 0.0118340235209477
GTEx_small_intestine DPCR1 NA
GTEx_small_intestine MUC21 0.0142621907121865
GTEx_small_intestine MUC22 NA
GTEx_small_intestine C6orf15 NA
GTEx_small_intestine PSORS1C1 0.000320608458119837
GTEx_small_intestine CDSN NA
GTEx_small_intestine PSORS1C2 0.000361701374339189
GTEx_small_intestine CCHCR1 0.000529691770323785
GTEx_small_intestine TCF19 0.0510668714797764
GTEx_small_intestine POU5F1 0.00160123627925497
GTEx_small_intestine HCG27 0.00100950756560796
GTEx_small_intestine HLA-C 0.000520541228581254
GTEx_small_intestine HLA-B 0.00119532227868403
GTEx_small_intestine MICA 0.00126073589706141
GTEx_small_intestine MICB 0.000592123381125513
GTEx_small_intestine MCCD1 NA
GTEx_small_intestine DDX39B 0.0114761628497384
GTEx_small_intestine ATP6V1G2-DDX39B NA
GTEx_spleen HLA-A 0.00488802559680029
GTEx_spleen ZNRD1 0.00227583194485182
GTEx_spleen PPP1R11 0.0128692872078917
GTEx_spleen RNF39 0.00426254614225715
GTEx_spleen TRIM31 NA
GTEx_spleen TRIM40 NA
GTEx_spleen TRIM10 0.0263680856530401
GTEx_spleen TRIM15 0.0141657112548228
GTEx_spleen TRIM26 0.0124465132236952
GTEx_spleen TRIM39 0.0126752052143787
GTEx_spleen TRIM39-RPP21 NA
GTEx_spleen RPP21 0.0025425806571239
GTEx_spleen HLA-E 0.0142637281874572
GTEx_spleen GNL1 0.010189279097527
GTEx_spleen PRR3 0.0350499408641294
GTEx_spleen ABCF1 0.0128639074386217
GTEx_spleen PPP1R10 0.0102208645855513
GTEx_spleen MRPS18B 0.00871181590628684
GTEx_spleen ATAT1 0.0186108087667941
GTEx_spleen C6orf136 0.0194220103421012
GTEx_spleen DHX16 0.0119191636606334
GTEx_spleen PPP1R18 0.0109183946271325
GTEx_spleen NRM 0.0279323787460708
GTEx_spleen MDC1 0.00598363166580465
GTEx_spleen TUBB 0.00951620077153014
GTEx_spleen FLOT1 0.968442673923801
GTEx_spleen IER3 0.00526190380342506
GTEx_spleen DDR1 0.0660493823692442
GTEx_spleen GTF2H4 0.0156182781661256
GTEx_spleen VARS2 0.00142598183903059
GTEx_spleen SFTA2 0.00053752286817036
GTEx_spleen DPCR1 NA
GTEx_spleen MUC21 NA
GTEx_spleen MUC22 NA
GTEx_spleen C6orf15 NA
GTEx_spleen PSORS1C1 0.000320608437797321
GTEx_spleen CDSN NA
GTEx_spleen PSORS1C2 0.000348964930806046
GTEx_spleen CCHCR1 0.000539439463404655
GTEx_spleen TCF19 0.000844256931607109
GTEx_spleen POU5F1 0.000472581446456612
GTEx_spleen HCG27 0.00109767301118384
GTEx_spleen HLA-C 0.00063712966074968
GTEx_spleen HLA-B 0.000385042255689482
GTEx_spleen MICA 0.00109725145982041
GTEx_spleen MICB 0.000583038251126378
GTEx_spleen MCCD1 NA
GTEx_spleen DDX39B 0.0124878457695168
GTEx_spleen ATP6V1G2-DDX39B NA
GTEx_stomach HLA-A 0.00423833590854652
GTEx_stomach ZNRD1 0.00634947881670417
GTEx_stomach PPP1R11 0.0121499132284469
GTEx_stomach RNF39 0.0157149085718421
GTEx_stomach TRIM31 0.0246890116910189
GTEx_stomach TRIM40 0.00914425452946379
GTEx_stomach TRIM10 NA
GTEx_stomach TRIM15 0.0117209936308282
GTEx_stomach TRIM26 0.0111563644209735
GTEx_stomach TRIM39 0.0135960593741407
GTEx_stomach TRIM39-RPP21 NA
GTEx_stomach RPP21 0.000576575425826039
GTEx_stomach HLA-E 0.0147842573020769
GTEx_stomach GNL1 0.0102467949505835
GTEx_stomach PRR3 0.0100625296142277
GTEx_stomach ABCF1 0.00453803900116424
GTEx_stomach PPP1R10 0.0106711176084925
GTEx_stomach MRPS18B 0.00940538469126111
GTEx_stomach ATAT1 0.00936772034805667
GTEx_stomach C6orf136 0.125535461669139
GTEx_stomach DHX16 0.014131300603924
GTEx_stomach PPP1R18 0.394234616997267
GTEx_stomach NRM 0.00742475931660803
GTEx_stomach MDC1 0.0123425091103132
GTEx_stomach TUBB 0.0109366310243801
GTEx_stomach FLOT1 0.47185982936049
GTEx_stomach IER3 0.00993449565523676
GTEx_stomach DDR1 0.0218321704172484
GTEx_stomach GTF2H4 0.0205330081406442
GTEx_stomach VARS2 0.000213189444595395
GTEx_stomach SFTA2 0.0104361197498586
GTEx_stomach DPCR1 0.0379464956969311
GTEx_stomach MUC21 0.0178828628574344
GTEx_stomach MUC22 NA
GTEx_stomach C6orf15 NA
GTEx_stomach PSORS1C1 0.000320608437775214
GTEx_stomach CDSN NA
GTEx_stomach PSORS1C2 0.000348930322950423
GTEx_stomach CCHCR1 0.00161901033272903
GTEx_stomach TCF19 0.0108247448670484
GTEx_stomach POU5F1 0.000494886124979466
GTEx_stomach HCG27 0.00170185425804367
GTEx_stomach HLA-C 0.000522754053598085
GTEx_stomach HLA-B 0.000366712333260052
GTEx_stomach MICA 0.0010903540954738
GTEx_stomach MICB 0.000388164677801543
GTEx_stomach MCCD1 NA
GTEx_stomach DDX39B 0.0483273082064231
GTEx_stomach ATP6V1G2-DDX39B NA
GTEx_testis HLA-A 0.00709995482611059
GTEx_testis ZNRD1 0.0101285222986889
GTEx_testis PPP1R11 0.00270899273400033
GTEx_testis RNF39 0.00400297689650977
GTEx_testis TRIM31 0.00085414727715998
GTEx_testis TRIM40 0.000795978743000822
GTEx_testis TRIM10 NA
GTEx_testis TRIM15 NA
GTEx_testis TRIM26 0.428374749653208
GTEx_testis TRIM39 0.0104861310833129
GTEx_testis TRIM39-RPP21 0.0109763835828593
GTEx_testis RPP21 0.000188005433354958
GTEx_testis HLA-E 0.017812997838713
GTEx_testis GNL1 0.0166429881054909
GTEx_testis PRR3 0.00814462312085922
GTEx_testis ABCF1 0.0248680507578123
GTEx_testis PPP1R10 0.0127748981030866
GTEx_testis MRPS18B 0.00687168717343123
GTEx_testis ATAT1 0.0112471071642453
GTEx_testis C6orf136 0.000126102379335903
GTEx_testis DHX16 0.0115799554820587
GTEx_testis PPP1R18 0.175692090071286
GTEx_testis NRM 0.00314100573421669
GTEx_testis MDC1 0.0099074100267929
GTEx_testis TUBB 0.00862056450509109
GTEx_testis FLOT1 0.875867686745538
GTEx_testis IER3 0.00931681981514474
GTEx_testis DDR1 0.00033131636072731
GTEx_testis GTF2H4 0.0108216572278361
GTEx_testis VARS2 0.000460916929645265
GTEx_testis SFTA2 0.000248193596451214
GTEx_testis DPCR1 0.0138685430263037
GTEx_testis MUC21 0.0116348504074726
GTEx_testis MUC22 NA
GTEx_testis C6orf15 NA
GTEx_testis PSORS1C1 0.000597654576308413
GTEx_testis CDSN NA
GTEx_testis PSORS1C2 0.000894913179494249
GTEx_testis CCHCR1 0.000796341499834864
GTEx_testis TCF19 0.00067475384265395
GTEx_testis POU5F1 0.00105250198837719
GTEx_testis HCG27 0.00065622836208753
GTEx_testis HLA-C 0.000523300420252295
GTEx_testis HLA-B 0.000890771672636983
GTEx_testis MICA 0.00120756816127275
GTEx_testis MICB 0.000388496484980748
GTEx_testis MCCD1 NA
GTEx_testis DDX39B 0.0200725609538596
GTEx_testis ATP6V1G2-DDX39B NA
GTEx_thyroid HLA-A 0.00520534572402175
GTEx_thyroid ZNRD1 0.00119634276049235
GTEx_thyroid PPP1R11 0.0122799533019626
GTEx_thyroid RNF39 0.0021203630876747
GTEx_thyroid TRIM31 0.00116466098708248
GTEx_thyroid TRIM40 NA
GTEx_thyroid TRIM10 NA
GTEx_thyroid TRIM15 NA
GTEx_thyroid TRIM26 0.00570616049162829
GTEx_thyroid TRIM39 0.0133429403632027
GTEx_thyroid TRIM39-RPP21 NA
GTEx_thyroid RPP21 0.000198127285106504
GTEx_thyroid HLA-E 0.0090174936411034
GTEx_thyroid GNL1 0.0110712352749472
GTEx_thyroid PRR3 0.0322680710654811
GTEx_thyroid ABCF1 0.000494091283265371
GTEx_thyroid PPP1R10 0.0107555209156455
GTEx_thyroid MRPS18B 0.048379525409269
GTEx_thyroid ATAT1 0.00948667409320184
GTEx_thyroid C6orf136 0.0131104398491221
GTEx_thyroid DHX16 0.000157103582577193
GTEx_thyroid PPP1R18 0.752632817291052
GTEx_thyroid NRM 0.0130648095861312
GTEx_thyroid MDC1 0.000508446346141292
GTEx_thyroid TUBB 0.044145218665355
GTEx_thyroid FLOT1 0.991761749863648
GTEx_thyroid IER3 6.88288466359255e-05
GTEx_thyroid DDR1 0.000152613017230489
GTEx_thyroid GTF2H4 0.0165422873108784
GTEx_thyroid VARS2 0.000213713709939135
GTEx_thyroid SFTA2 0.000343560597660699
GTEx_thyroid DPCR1 NA
GTEx_thyroid MUC21 0.0125634464162577
GTEx_thyroid MUC22 NA
GTEx_thyroid C6orf15 NA
GTEx_thyroid PSORS1C1 0.000320608437775214
GTEx_thyroid CDSN NA
GTEx_thyroid PSORS1C2 0.000348930322939633
GTEx_thyroid CCHCR1 0.000530035357944776
GTEx_thyroid TCF19 0.00067432031964149
GTEx_thyroid POU5F1 0.0016364225583998
GTEx_thyroid HCG27 0.000697167885431483
GTEx_thyroid HLA-C 0.000522441590133777
GTEx_thyroid HLA-B 0.000357824413937377
GTEx_thyroid MICA 0.00106497635975067
GTEx_thyroid MICB 0.000387283547566544
GTEx_thyroid MCCD1 NA
GTEx_thyroid DDX39B 0.00509107170570803
GTEx_thyroid ATP6V1G2-DDX39B NA
GTEx_uterus HLA-A 0.00326092118847716
GTEx_uterus ZNRD1 0.0247692657057997
GTEx_uterus PPP1R11 0.00590099529086903
GTEx_uterus RNF39 0.00335447411350711
GTEx_uterus TRIM31 NA
GTEx_uterus TRIM40 NA
GTEx_uterus TRIM10 NA
GTEx_uterus TRIM15 NA
GTEx_uterus TRIM26 0.0350697803778622
GTEx_uterus TRIM39 0.0153278433840907
GTEx_uterus TRIM39-RPP21 NA
GTEx_uterus RPP21 0.0115532324329921
GTEx_uterus HLA-E 0.0098855999508964
GTEx_uterus GNL1 0.0050426085287133
GTEx_uterus PRR3 0.0182214812657319
GTEx_uterus ABCF1 0.00164892880954668
GTEx_uterus PPP1R10 0.0105589668426379
GTEx_uterus MRPS18B 0.0101671034096037
GTEx_uterus ATAT1 0.0232722402004872
GTEx_uterus C6orf136 0.0122827261424382
GTEx_uterus DHX16 0.00903926099795299
GTEx_uterus PPP1R18 0.782731936635919
GTEx_uterus NRM 0.0832405878014127
GTEx_uterus MDC1 0.00960318089811757
GTEx_uterus TUBB 0.035087092453251
GTEx_uterus FLOT1 0.943661519697562
GTEx_uterus IER3 0.00972901969517229
GTEx_uterus DDR1 0.0187739532498194
GTEx_uterus GTF2H4 0.0108311479434183
GTEx_uterus VARS2 0.000212021215273776
GTEx_uterus SFTA2 0.0134071527668295
GTEx_uterus DPCR1 NA
GTEx_uterus MUC21 0.0115169553470128
GTEx_uterus MUC22 NA
GTEx_uterus C6orf15 NA
GTEx_uterus PSORS1C1 0.00374859438552818
GTEx_uterus CDSN NA
GTEx_uterus PSORS1C2 0.000584008004126306
GTEx_uterus CCHCR1 0.000534000919247778
GTEx_uterus TCF19 0.0122393355510466
GTEx_uterus POU5F1 0.0130091175255061
GTEx_uterus HCG27 0.00100348792304054
GTEx_uterus HLA-C 0.000520207860972528
GTEx_uterus HLA-B 0.002740993717839
GTEx_uterus MICA 0.00110463726701014
GTEx_uterus MICB 0.000387423328872606
GTEx_uterus MCCD1 NA
GTEx_uterus DDX39B 0.0111010418890912
GTEx_uterus ATP6V1G2-DDX39B NA
GTEx_vagina HLA-A 0.00563874674646512
GTEx_vagina ZNRD1 0.0124962944108416
GTEx_vagina PPP1R11 0.00981824414346982
GTEx_vagina RNF39 0.0103001574952194
GTEx_vagina TRIM31 0.0149703050227328
GTEx_vagina TRIM40 NA
GTEx_vagina TRIM10 NA
GTEx_vagina TRIM15 NA
GTEx_vagina TRIM26 0.0102623431746787
GTEx_vagina TRIM39 0.0447693768700577
GTEx_vagina TRIM39-RPP21 NA
GTEx_vagina RPP21 0.0070341749195104
GTEx_vagina HLA-E 0.015529572443189
GTEx_vagina GNL1 0.0115910101852084
GTEx_vagina PRR3 0.00993447543381082
GTEx_vagina ABCF1 0.015313386338444
GTEx_vagina PPP1R10 0.0110083619504151
GTEx_vagina MRPS18B 0.00611554322274144
GTEx_vagina ATAT1 0.00980137587016896
GTEx_vagina C6orf136 0.0134358922314473
GTEx_vagina DHX16 0.0082329230539677
GTEx_vagina PPP1R18 0.0219672847762869
GTEx_vagina NRM 0.0510319472968444
GTEx_vagina MDC1 0.022297484520413
GTEx_vagina TUBB 0.00894765558127258
GTEx_vagina FLOT1 0.951329214634987
GTEx_vagina IER3 0.00882037303845575
GTEx_vagina DDR1 0.0109479442950849
GTEx_vagina GTF2H4 0.0101420786002074
GTEx_vagina VARS2 0.018806438165311
GTEx_vagina SFTA2 0.02257265003515
GTEx_vagina DPCR1 0.0209421740114157
GTEx_vagina MUC21 0.0104198580144963
GTEx_vagina MUC22 0.00831683558337408
GTEx_vagina C6orf15 0.00795795175918116
GTEx_vagina PSORS1C1 0.000320608441396626
GTEx_vagina CDSN 0.0152121832197248
GTEx_vagina PSORS1C2 0.000851613883961907
GTEx_vagina CCHCR1 0.0588610876338921
GTEx_vagina TCF19 0.0089705437838433
GTEx_vagina POU5F1 0.000476899399269794
GTEx_vagina HCG27 0.00558955318535855
GTEx_vagina HLA-C 0.000523040771753867
GTEx_vagina HLA-B 0.00471953662331795
GTEx_vagina MICA 0.0011016448878133
GTEx_vagina MICB 0.00038763168601383
GTEx_vagina MCCD1 NA
GTEx_vagina DDX39B 0.0114633315133593
GTEx_vagina ATP6V1G2-DDX39B NA
Braineac2_putamen HLA-A 0.00749539752284468
Braineac2_putamen ZNRD1 0.00866162982837079
Braineac2_putamen PPP1R11 0.013145076514421
Braineac2_putamen RNF39 0.0119570332477102
Braineac2_putamen TRIM31 0.0215208071786143
Braineac2_putamen TRIM40 0.0127032876641566
Braineac2_putamen TRIM10 NA
Braineac2_putamen TRIM15 0.0273084616989111
Braineac2_putamen TRIM26 0.289299329602286
Braineac2_putamen TRIM39 0.0113032954832684
Braineac2_putamen TRIM39-RPP21 NA
Braineac2_putamen RPP21 0.00572645190718136
Braineac2_putamen HLA-E 0.00868649060755144
Braineac2_putamen GNL1 0.00914904602007003
Braineac2_putamen PRR3 0.0090805751071602
Braineac2_putamen ABCF1 0.00847644876928432
Braineac2_putamen PPP1R10 0.00881193090462506
Braineac2_putamen MRPS18B 0.00916750073629293
Braineac2_putamen ATAT1 0.00847425153074376
Braineac2_putamen C6orf136 0.00916093325791066
Braineac2_putamen DHX16 0.00579990608310882
Braineac2_putamen PPP1R18 0.0175634325056849
Braineac2_putamen NRM 0.00907402366365664
Braineac2_putamen MDC1 0.00605051902849872
Braineac2_putamen TUBB 0.0365685120682381
Braineac2_putamen FLOT1 0.953252184239788
Braineac2_putamen IER3 0.010009139210221
Braineac2_putamen DDR1 0.0372788609450717
Braineac2_putamen GTF2H4 0.0186341578905929
Braineac2_putamen VARS2 0.0013366989107206
Braineac2_putamen SFTA2 0.0333485635738212
Braineac2_putamen DPCR1 0.00835386424141119
Braineac2_putamen MUC21 0.0302185320449073
Braineac2_putamen MUC22 0.0126182313748931
Braineac2_putamen C6orf15 0.00858748092850724
Braineac2_putamen PSORS1C1 0.026324850860162
Braineac2_putamen CDSN 0.00928055367328767
Braineac2_putamen PSORS1C2 0.00976942876179361
Braineac2_putamen CCHCR1 0.0101609414052114
Braineac2_putamen TCF19 0.0787777297240393
Braineac2_putamen POU5F1 0.00566567390224384
Braineac2_putamen HCG27 0.0011217458567595
Braineac2_putamen HLA-C 0.000498900169025257
Braineac2_putamen HLA-B 0.00705031795233665
Braineac2_putamen MICA 0.00154360153891703
Braineac2_putamen MICB 0.0127322557195054
Braineac2_putamen MCCD1 0.0100084140367311
Braineac2_putamen DDX39B 0.00911208354895112
Braineac2_putamen ATP6V1G2-DDX39B NA
Braineac2_substantia_nigra HLA-A 0.00429409311030764
Braineac2_substantia_nigra ZNRD1 0.744172583096767
Braineac2_substantia_nigra PPP1R11 0.0102868186039385
Braineac2_substantia_nigra RNF39 0.0192386984970209
Braineac2_substantia_nigra TRIM31 0.0215326320104132
Braineac2_substantia_nigra TRIM40 0.0122837997027609
Braineac2_substantia_nigra TRIM10 0.0134131955110392
Braineac2_substantia_nigra TRIM15 NA
Braineac2_substantia_nigra TRIM26 0.0310880102508596
Braineac2_substantia_nigra TRIM39 0.00943886623038721
Braineac2_substantia_nigra TRIM39-RPP21 NA
Braineac2_substantia_nigra RPP21 0.0116525388547741
Braineac2_substantia_nigra HLA-E 0.00877628508077044
Braineac2_substantia_nigra GNL1 0.0854899042416042
Braineac2_substantia_nigra PRR3 0.0136167233862194
Braineac2_substantia_nigra ABCF1 0.023342041842869
Braineac2_substantia_nigra PPP1R10 0.054619420327978
Braineac2_substantia_nigra MRPS18B 0.0164729051703016
Braineac2_substantia_nigra ATAT1 0.00960842503233875
Braineac2_substantia_nigra C6orf136 0.00485792409031341
Braineac2_substantia_nigra DHX16 0.0101470414325209
Braineac2_substantia_nigra PPP1R18 0.0286544392919245
Braineac2_substantia_nigra NRM 0.0482427030396762
Braineac2_substantia_nigra MDC1 0.0223364573403318
Braineac2_substantia_nigra TUBB 0.0445419202512962
Braineac2_substantia_nigra FLOT1 0.0105726558453316
Braineac2_substantia_nigra IER3 0.0104713892249153
Braineac2_substantia_nigra DDR1 0.0225464545186676
Braineac2_substantia_nigra GTF2H4 0.0087504599114277
Braineac2_substantia_nigra VARS2 0.121711847800231
Braineac2_substantia_nigra SFTA2 0.0186632449951955
Braineac2_substantia_nigra DPCR1 0.11316208850675
Braineac2_substantia_nigra MUC21 NA
Braineac2_substantia_nigra MUC22 0.0146201867231503
Braineac2_substantia_nigra C6orf15 0.00137606173676739
Braineac2_substantia_nigra PSORS1C1 0.0124573525101899
Braineac2_substantia_nigra CDSN 0.055375471358212
Braineac2_substantia_nigra PSORS1C2 0.00754745800949489
Braineac2_substantia_nigra CCHCR1 0.013252900075197
Braineac2_substantia_nigra TCF19 0.00842461813018909
Braineac2_substantia_nigra POU5F1 0.0117436732517641
Braineac2_substantia_nigra HCG27 0.0121459077291618
Braineac2_substantia_nigra HLA-C 0.000468687557947439
Braineac2_substantia_nigra HLA-B 0.00123583056739402
Braineac2_substantia_nigra MICA 0.00718246405804535
Braineac2_substantia_nigra MICB 0.0107692489674182
Braineac2_substantia_nigra MCCD1 0.0115555392112008
Braineac2_substantia_nigra DDX39B 0.0162346268258519
Braineac2_substantia_nigra ATP6V1G2-DDX39B NA
CommonMind_DLPFC_naive HLA-A 0.00257422698789303
CommonMind_DLPFC_naive ZNRD1 0.0062405104180937
CommonMind_DLPFC_naive PPP1R11 0.0323939600293444
CommonMind_DLPFC_naive RNF39 0.00185431792778948
CommonMind_DLPFC_naive TRIM31 NA
CommonMind_DLPFC_naive TRIM40 NA
CommonMind_DLPFC_naive TRIM10 NA
CommonMind_DLPFC_naive TRIM15 NA
CommonMind_DLPFC_naive TRIM26 0.0292313143917934
CommonMind_DLPFC_naive TRIM39 0.0104189346294106
CommonMind_DLPFC_naive TRIM39-RPP21 NA
CommonMind_DLPFC_naive RPP21 0.000728355928208992
CommonMind_DLPFC_naive HLA-E 0.109554272813889
CommonMind_DLPFC_naive GNL1 0.00987505093489636
CommonMind_DLPFC_naive PRR3 0.00765681714999939
CommonMind_DLPFC_naive ABCF1 0.00981367239180554
CommonMind_DLPFC_naive PPP1R10 0.00984639252313848
CommonMind_DLPFC_naive MRPS18B 0.00909902078072182
CommonMind_DLPFC_naive ATAT1 0.0269743442676485
CommonMind_DLPFC_naive C6orf136 0.0102707874272126
CommonMind_DLPFC_naive DHX16 0.0126194364785908
CommonMind_DLPFC_naive PPP1R18 0.011318795938326
CommonMind_DLPFC_naive NRM 0.0122984426809255
CommonMind_DLPFC_naive MDC1 0.0122394130323645
CommonMind_DLPFC_naive TUBB 0.054897598769658
CommonMind_DLPFC_naive FLOT1 0.0097514866161148
CommonMind_DLPFC_naive IER3 0.00844600456959495
CommonMind_DLPFC_naive DDR1 0.0611489817059447
CommonMind_DLPFC_naive GTF2H4 0.0126264199023534
CommonMind_DLPFC_naive VARS2 0.000162079319123858
CommonMind_DLPFC_naive SFTA2 NA
CommonMind_DLPFC_naive DPCR1 NA
CommonMind_DLPFC_naive MUC21 NA
CommonMind_DLPFC_naive MUC22 NA
CommonMind_DLPFC_naive C6orf15 NA
CommonMind_DLPFC_naive PSORS1C1 0.0003193012710349
